dms_id,dms_ids.0.db,dms_ids.0.id,dms_ids_extend.0.db,dms_ids_extend.0.id,dms_name,dms_synonym.0,dms_synonym.1,dms_synonym.2,dms_synonym.3,dms_synonym.4,dms_synonym.5,dms_synonym_extend.0,dms_synonym_extend.1,dms_synonym_extend.2,dms_synonym_extend.3,dms_synonym_extend.4,dms_synonym_extend.5
T81.7,ICD10,T81.7,ICD10,T81.7,"Vascular complications following a procedure, not elsewhere classified","Vascular complications following a procedure, not elsewhere classified",Air embolism following procedure NEC,,,,,Air embolism following procedure NEC,embolism: complicating: abortion or ectopic or molar pregnancyO00-O07O08.2,"embolism: complicating: pregnancy, childbirth and the puerperiumO88.-",embolism: traumaticT79.0,"embolism: following infusion, transfusion and therapeutic injectionT80.0","Vascular complications following a procedure, not elsewhere classified"
T81.8,ICD10,T81.8,ICD10,T81.8,"Other complications of procedures, not elsewhere classified",Complication of inhalation therapy,"Other complications of procedures, not elsewhere classified",Persistent postoperative fistula,Emphysema (subcutaneous) resulting from a procedure,,,malignant hyperthermia due to anaesthesiaT88.3,hypothermia following anaesthesiaT88.5,Complication of inhalation therapy,Persistent postoperative fistula,Emphysema (subcutaneous) resulting from a procedure,"Other complications of procedures, not elsewhere classified"
T81.9,ICD10,T81.9,ICD10,T81.9,Unspecified complication of procedure,Unspecified complication of procedure,,,,,,Unspecified complication of procedure,,,,,
T82,ICD10,T82,ICD10,T82,"Complications of cardiac and vascular prosthetic devices, implants and grafts","Complications of cardiac and vascular prosthetic devices, implants and grafts",,,,,,"Complications of cardiac and vascular prosthetic devices, implants and grafts",failure and rejection of transplanted organs and tissuesT86.-,,,,
T82.0,ICD10,T82.0,ICD10,T82.0,Mechanical complication of heart valve prosthesis,Leakage due to heart valve prosthesis,Mechanical complication of heart valve prosthesis,Perforation due to heart valve prosthesis,"Obstruction, mechanical due to heart valve prosthesis",Protrusion due to heart valve prosthesis,Malposition due to heart valve prosthesis,Leakage due to heart valve prosthesis,Mechanical complication of heart valve prosthesis,Perforation due to heart valve prosthesis,"Obstruction, mechanical due to heart valve prosthesis",Protrusion due to heart valve prosthesis,Malposition due to heart valve prosthesis
T82.1,ICD10,T82.1,ICD10,T82.1,Mechanical complication of cardiac electronic device,Conditions listed in T82.0 due to: pulse generator (battery),Mechanical complication of cardiac electronic device,Conditions listed in T82.0 due to: electrodes,,,,Conditions listed in T82.0 due to: pulse generator (battery),Mechanical complication of cardiac electronic device,Conditions listed in T82.0 due to: electrodes,,,
T82.2,ICD10,T82.2,ICD10,T82.2,Mechanical complication of coronary artery bypass and valve grafts,Conditions listed in T82.0 due to coronary artery bypass and valve grafts,Mechanical complication of coronary artery bypass and valve grafts,,,,,Conditions listed in T82.0 due to coronary artery bypass and valve grafts,Mechanical complication of coronary artery bypass and valve grafts,,,,
T82.3,ICD10,T82.3,ICD10,T82.3,Mechanical complication of other vascular grafts,Conditions listed in T82.0 due to: aortic (bifurcation) graft (replacement),Conditions listed in T82.0 due to: arterial (carotid) (femoral) graft (bypass),Mechanical complication of other vascular grafts,,,,Conditions listed in T82.0 due to: aortic (bifurcation) graft (replacement),Conditions listed in T82.0 due to: arterial (carotid) (femoral) graft (bypass),Mechanical complication of other vascular grafts,,,
T82.4,ICD10,T82.4,ICD10,T82.4,Mechanical complication of vascular dialysis catheter,Mechanical complication of vascular dialysis catheter,Conditions listed in T82.0 due to vascular dialysis catheter,,,,,mechanical complication of intraperitoneal dialysis catheterT85.6,Mechanical complication of vascular dialysis catheter,Conditions listed in T82.0 due to vascular dialysis catheter,,,
T82.5,ICD10,T82.5,ICD10,T82.5,Mechanical complication of other cardiac and vascular devices and implants,Conditions listed in T82.0 due to: balloon (counterpulsation) device,"Conditions listed in T82.0 due to: arteriovenous: shunt, surgically created",Mechanical complication of other cardiac and vascular devices and implants,Conditions listed in T82.0 due to: infusion catheter,"Conditions listed in T82.0 due to: arteriovenous: fistula, surgically created",Conditions listed in T82.0 due to: umbrella device,Conditions listed in T82.0 due to: balloon (counterpulsation) device,"Conditions listed in T82.0 due to: arteriovenous: shunt, surgically created",Mechanical complication of other cardiac and vascular devices and implants,Conditions listed in T82.0 due to: infusion catheter,"Conditions listed in T82.0 due to: arteriovenous: fistula, surgically created",Conditions listed in T82.0 due to: umbrella device
T82.6,ICD10,T82.6,ICD10,T82.6,Infection and inflammatory reaction due to cardiac valve prosthesis,Infection and inflammatory reaction due to cardiac valve prosthesis,,,,,,Infection and inflammatory reaction due to cardiac valve prosthesis,,,,,
T82.7,ICD10,T82.7,ICD10,T82.7,"Infection and inflammatory reaction due to other cardiac and vascular devices, implants and grafts","Infection and inflammatory reaction due to other cardiac and vascular devices, implants and grafts",,,,,,"Infection and inflammatory reaction due to other cardiac and vascular devices, implants and grafts",,,,,
T82.8,ICD10,T82.8,ICD10,T82.8,"Other specified complications of cardiac and vascular prosthetic devices, implants and grafts","Fibrosis due to cardiac and vascular prosthetic devices, implants and grafts","Thrombosis due to cardiac and vascular prosthetic devices, implants and grafts","Other specified complications of cardiac and vascular prosthetic devices, implants and grafts","Embolism due to cardiac and vascular prosthetic devices, implants and grafts","Pain due to cardiac and vascular prosthetic devices, implants and grafts","Stenosis due to cardiac and vascular prosthetic devices, implants and grafts","Fibrosis due to cardiac and vascular prosthetic devices, implants and grafts","Thrombosis due to cardiac and vascular prosthetic devices, implants and grafts","Other specified complications of cardiac and vascular prosthetic devices, implants and grafts","Embolism due to cardiac and vascular prosthetic devices, implants and grafts","Pain due to cardiac and vascular prosthetic devices, implants and grafts","Stenosis due to cardiac and vascular prosthetic devices, implants and grafts"
T82.9,ICD10,T82.9,ICD10,T82.9,"Unspecified complication of cardiac and vascular prosthetic device, implant and graft","Unspecified complication of cardiac and vascular prosthetic device, implant and graft",,,,,,"Unspecified complication of cardiac and vascular prosthetic device, implant and graft",,,,,
T83,ICD10,T83,ICD10,T83,"Complications of genitourinary prosthetic devices, implants and grafts","Complications of genitourinary prosthetic devices, implants and grafts",,,,,,"Complications of genitourinary prosthetic devices, implants and grafts",failure and rejection of transplanted organs and tissuesT86.-,,,,
T83.0,ICD10,T83.0,ICD10,T83.0,Mechanical complication of urinary (indwelling) catheter,Conditions listed in T82.0 due to: catheter: cystostomy,"Conditions listed in T82.0 due to: catheter: urethral, indwelling",Mechanical complication of urinary (indwelling) catheter,,,,Conditions listed in T82.0 due to: catheter: cystostomy,"Conditions listed in T82.0 due to: catheter: urethral, indwelling",Mechanical complication of urinary (indwelling) catheter,,,
T83.1,ICD10,T83.1,ICD10,T83.1,Mechanical complication of other urinary devices and implants,Mechanical complication of other urinary devices and implants,Conditions listed in T82.0 due to: urinary: stent,Conditions listed in T82.0 due to: urinary: sphincter implant,Conditions listed in T82.0 due to: urinary: electronic stimulator device,,,Mechanical complication of other urinary devices and implants,Conditions listed in T82.0 due to: urinary: stent,Conditions listed in T82.0 due to: urinary: sphincter implant,Conditions listed in T82.0 due to: urinary: electronic stimulator device,,
T83.2,ICD10,T83.2,ICD10,T83.2,Mechanical complication of graft of urinary organ,Conditions listed in T82.0 due to graft of urinary organ,Mechanical complication of graft of urinary organ,,,,,Conditions listed in T82.0 due to graft of urinary organ,Mechanical complication of graft of urinary organ,,,,
T83.3,ICD10,T83.3,ICD10,T83.3,Mechanical complication of intrauterine contraceptive device,Conditions listed in T82.0 due to intrauterine contraceptive device,Mechanical complication of intrauterine contraceptive device,,,,,Conditions listed in T82.0 due to intrauterine contraceptive device,Mechanical complication of intrauterine contraceptive device,,,,
T83.4,ICD10,T83.4,ICD10,T83.4,"Mechanical complication of other prosthetic devices, implants and grafts in genital tract","Mechanical complication of other prosthetic devices, implants and grafts in genital tract",Conditions listed in T82.0 due to (implanted) penile prosthesis,,,,,"Mechanical complication of other prosthetic devices, implants and grafts in genital tract",Conditions listed in T82.0 due to (implanted) penile prosthesis,,,,
T83.5,ICD10,T83.5,ICD10,T83.5,"Infection and inflammatory reaction due to prosthetic device, implant and graft in urinary system","Infection and inflammatory reaction due to prosthetic device, implant and graft in urinary system",,,,,,"Infection and inflammatory reaction due to prosthetic device, implant and graft in urinary system",,,,,
T83.6,ICD10,T83.6,ICD10,T83.6,"Infection and inflammatory reaction due to prosthetic device, implant and graft in genital tract","Infection and inflammatory reaction due to prosthetic device, implant and graft in genital tract",,,,,,"Infection and inflammatory reaction due to prosthetic device, implant and graft in genital tract",,,,,
T83.8,ICD10,T83.8,ICD10,T83.8,"Other complications of genitourinary prosthetic devices, implants and grafts","Other complications of genitourinary prosthetic devices, implants and grafts","Conditions listed in T82.8 due to genitourinary prosthetic devices, implants and grafts",,,,,"Other complications of genitourinary prosthetic devices, implants and grafts","Conditions listed in T82.8 due to genitourinary prosthetic devices, implants and grafts",,,,
T83.9,ICD10,T83.9,ICD10,T83.9,"Unspecified complication of genitourinary prosthetic device, implant and graft","Unspecified complication of genitourinary prosthetic device, implant and graft",,,,,,"Unspecified complication of genitourinary prosthetic device, implant and graft",,,,,
T84,ICD10,T84,ICD10,T84,"Complications of internal orthopaedic prosthetic devices, implants and grafts","Complications of internal orthopaedic prosthetic devices, implants and grafts",,,,,,"Complications of internal orthopaedic prosthetic devices, implants and grafts",failure and rejection of transplanted organs and tissuesT86.-,"fracture of bone following insertion of orthopaedic implant, joint prosthesis or bone plateM96.6",,,
T84.0,ICD10,T84.0,ICD10,T84.0,Mechanical complication of internal joint prosthesis,Mechanical complication of internal joint prosthesis,Conditions listed in T82.0 due to joint prosthesis,,,,,Mechanical complication of internal joint prosthesis,Conditions listed in T82.0 due to joint prosthesis,,,,
T84.1,ICD10,T84.1,ICD10,T84.1,Mechanical complication of internal fixation device of bones of limb,Conditions listed in T82.0 due to internal fixation device of bones of limb,Mechanical complication of internal fixation device of bones of limb,,,,,Conditions listed in T82.0 due to internal fixation device of bones of limb,Mechanical complication of internal fixation device of bones of limb,,,,
T84.2,ICD10,T84.2,ICD10,T84.2,Mechanical complication of internal fixation device of other bones,Mechanical complication of internal fixation device of other bones,Conditions listed in T82.0 due to internal fixation device of other bones,,,,,Mechanical complication of internal fixation device of other bones,Conditions listed in T82.0 due to internal fixation device of other bones,,,,
T84.3,ICD10,T84.3,ICD10,T84.3,"Mechanical complication of other bone devices, implants and grafts","Mechanical complication of other bone devices, implants and grafts",Conditions listed in T82.0 due to: bone graft,Conditions listed in T82.0 due to: electronic bone stimulator,,,,"Mechanical complication of other bone devices, implants and grafts",Conditions listed in T82.0 due to: bone graft,Conditions listed in T82.0 due to: electronic bone stimulator,,,
T84.4,ICD10,T84.4,ICD10,T84.4,"Mechanical complication of other internal orthopaedic devices, implants and grafts","Mechanical complication of other internal orthopaedic devices, implants and grafts",Conditions listed in T82.0 due to muscle and tendon graft,,,,,"Mechanical complication of other internal orthopaedic devices, implants and grafts",Conditions listed in T82.0 due to muscle and tendon graft,,,,
T84.5,ICD10,T84.5,ICD10,T84.5,Infection and inflammatory reaction due to internal joint prosthesis,Infection and inflammatory reaction due to internal joint prosthesis,,,,,,Infection and inflammatory reaction due to internal joint prosthesis,,,,,
T84.6,ICD10,T84.6,ICD10,T84.6,Infection and inflammatory reaction due to internal fixation device [any site],Infection and inflammatory reaction due to internal fixation device [any site],,,,,,Infection and inflammatory reaction due to internal fixation device [any site],,,,,
T84.7,ICD10,T84.7,ICD10,T84.7,"Infection and inflammatory reaction due to other internal orthopaedic prosthetic devices, implants and grafts","Infection and inflammatory reaction due to other internal orthopaedic prosthetic devices, implants and grafts",,,,,,"Infection and inflammatory reaction due to other internal orthopaedic prosthetic devices, implants and grafts",,,,,
T84.8,ICD10,T84.8,ICD10,T84.8,"Other complications of internal orthopaedic prosthetic devices, implants and grafts","Other complications of internal orthopaedic prosthetic devices, implants and grafts","Conditions listed in T82.8 due to internal orthopaedic prosthetic devices, implants and grafts",,,,,"Other complications of internal orthopaedic prosthetic devices, implants and grafts","Conditions listed in T82.8 due to internal orthopaedic prosthetic devices, implants and grafts",,,,
T84.9,ICD10,T84.9,ICD10,T84.9,"Unspecified complication of internal orthopaedic prosthetic device, implant and graft","Unspecified complication of internal orthopaedic prosthetic device, implant and graft",,,,,,"Unspecified complication of internal orthopaedic prosthetic device, implant and graft",,,,,
T85,ICD10,T85,ICD10,T85,"Complications of other internal prosthetic devices, implants and grafts","Complications of other internal prosthetic devices, implants and grafts",,,,,,"Complications of other internal prosthetic devices, implants and grafts",failure and rejection of transplanted organs and tissuesT86.-,,,,
T85.0,ICD10,T85.0,ICD10,T85.0,Mechanical complication of ventricular intracranial (communicating) shunt,Mechanical complication of ventricular intracranial (communicating) shunt,Conditions listed in T82.0 due to ventricular intracranial (communicating) shunt,,,,,Mechanical complication of ventricular intracranial (communicating) shunt,Conditions listed in T82.0 due to ventricular intracranial (communicating) shunt,,,,
T85.1,ICD10,T85.1,ICD10,T85.1,Mechanical complication of implanted electronic stimulator of nervous system,Mechanical complication of implanted electronic stimulator of nervous system,Conditions listed in T82.0 due to electronic neurostimulator (electrode) of: spinal cord,Conditions listed in T82.0 due to electronic neurostimulator (electrode) of: brain,Conditions listed in T82.0 due to electronic neurostimulator (electrode) of: peripheral nerve,,,Mechanical complication of implanted electronic stimulator of nervous system,Conditions listed in T82.0 due to electronic neurostimulator (electrode) of: spinal cord,Conditions listed in T82.0 due to electronic neurostimulator (electrode) of: brain,Conditions listed in T82.0 due to electronic neurostimulator (electrode) of: peripheral nerve,,
