dms_id,dms_ids.0.db,dms_ids.0.id,dms_ids.1.db,dms_ids.1.id,dms_ids.2.db,dms_ids.2.id,dms_ids.3.db,dms_ids.3.id,dms_ids.4.db,dms_ids.4.id,dms_ids.5.db,dms_ids.5.id,dms_ids.6.db,dms_ids.6.id,dms_ids.7.db,dms_ids.7.id,dms_ids_extend.0.db,dms_ids_extend.0.id,dms_ids_extend.1.db,dms_ids_extend.1.id,dms_ids_extend.2.db,dms_ids_extend.2.id,dms_ids_extend.3.db,dms_ids_extend.3.id,dms_ids_extend.4.db,dms_ids_extend.4.id,dms_ids_extend.5.db,dms_ids_extend.5.id,dms_ids_extend.6.db,dms_ids_extend.6.id,dms_ids_extend.7.db,dms_ids_extend.7.id,dms_name,dms_synonym.0,dms_synonym.1,dms_synonym.2,dms_synonym.3,dms_synonym.4,dms_synonym_extend.0,dms_synonym_extend.1,dms_synonym_extend.2,dms_synonym_extend.3,dms_synonym_extend.4
529,DOID,529,GARD,5909,ICD10CM,G24.5,ICD9CM,333.81,MESH,D001764,NCI,C118723,SNOMEDCT_US_2018_03_01,59026006,UMLS_CUI,C0005747,DOID,529,GARD,5909,ICD10CM,G24.5,ICD9CM,333.81,MESH,D001764,NCI,C118723,SNOMEDCT_US_2018_03_01,59026006,UMLS_CUI,C0005747,blepharospasm,blepharospasm,,,,,blepharospasm,,,,
5290,DOID,5290,,,,,,,,,,,,,,,DOID,5290,,,,,,,,,,,,,,,obsolete uterine corpus smooth muscle neoplasm,obsolete uterine corpus smooth muscle neoplasm,,,,,obsolete uterine corpus smooth muscle neoplasm,,,,
5291,DOID,5291,,,,,,,,,,,,,,,DOID,5291,,,,,,,,,,,,,,,obsolete adult leiomyosarcoma,obsolete adult leiomyosarcoma,,,,,obsolete adult leiomyosarcoma,,,,
5292,DOID,5292,NCI,C6619,NCI2004_11_17,C6619,UMLS_CUI,C1334660,,,,,,,,,DOID,5292,NCI,C6619,NCI2004_11_17,C6619,UMLS_CUI,C1334660,,,,,,,,,mediastinum leiomyosarcoma,leiomyosarcoma of mediastinum,mediastinum leiomyosarcoma,,,,leiomyosarcoma of mediastinum,mediastinum leiomyosarcoma,,,
5293,DOID,5293,NCI,C5848,NCI2004_11_17,C5848,UMLS_CUI,C1333508,,,,,,,,,DOID,5293,NCI,C5848,NCI2004_11_17,C5848,UMLS_CUI,C1333508,,,,,,,,,extrahepatic bile duct leiomyosarcoma,extrahepatic bile duct leiomyosarcoma,leiomyosarcoma of the bile duct,,,,extrahepatic bile duct leiomyosarcoma,leiomyosarcoma of the bile duct,,,
5294,DOID,5294,,,,,,,,,,,,,,,DOID,5294,,,,,,,,,,,,,,,obsolete vessel leiomyosarcoma,leiomyosarcoma of Vessels,obsolete vessel leiomyosarcoma,,,,leiomyosarcoma of Vessels,obsolete vessel leiomyosarcoma,,,
5295,DOID,5295,ICD10CM,K63.9,ICD9CM,569.9,MESH,D007410,NCI,C26801,SNOMEDCT_US_2018_03_01,85919009,UMLS_CUI,C0021831,,,DOID,5295,ICD10CM,K63.9,ICD9CM,569.9,MESH,D007410,NCI,C26801,SNOMEDCT_US_2018_03_01,85919009,UMLS_CUI,C0021831,,,intestinal disease,intestinal disease,,,,,intestinal disease,,,,
5296,DOID,5296,NCI,C5756,NCI2004_11_17,C5756,UMLS_CUI,C1333969,,,,,,,,,DOID,5296,NCI,C5756,NCI2004_11_17,C5756,UMLS_CUI,C1333969,,,,,,,,,liver leiomyosarcoma,leiomyosarcoma of the Liver,liver leiomyosarcoma,,,,leiomyosarcoma of the Liver,liver leiomyosarcoma,,,
5297,DOID,5297,NCI,C5549,NCI2004_11_17,C5549,UMLS_CUI,C1335683,,,,,,,,,DOID,5297,NCI,C5549,NCI2004_11_17,C5549,UMLS_CUI,C1335683,,,,,,,,,rectum leiomyosarcoma,leiomyosarcoma of rectum,rectum leiomyosarcoma,,,,leiomyosarcoma of rectum,rectum leiomyosarcoma,,,
5299,DOID,5299,NCI,C8028,NCI2004_11_17,C8028,UMLS_CUI,C0279765,,,,,,,,,DOID,5299,NCI,C8028,NCI2004_11_17,C8028,UMLS_CUI,C0279765,,,,,,,,,endometrial clear cell adenocarcinoma,Clear cell carcinoma of Endometrium,endometrial clear cell adenocarcinoma,,,,Clear cell carcinoma of Endometrium,endometrial clear cell adenocarcinoma,,,
53,DOID,53,ICD9CM,253.1,UMLS_CUI,C0029493,,,,,,,,,,,DOID,53,ICD9CM,253.1,UMLS_CUI,C0029493,,,,,,,,,,,pituitary gland disease,pituitary disease,pituitary gland disease,,,,pituitary disease,pituitary gland disease,,,
530,DOID,530,ICD10CM,H02.9,ICD9CM,374.9,MESH,D005141,NCI,C26768,SNOMEDCT_US_2018_03_01,60113004,UMLS_CUI,C0015423,,,DOID,530,ICD10CM,H02.9,ICD9CM,374.9,MESH,D005141,NCI,C26768,SNOMEDCT_US_2018_03_01,60113004,UMLS_CUI,C0015423,,,eyelid disease,eyelid disease,,,,,eyelid disease,,,,
5301,DOID,5301,NCI,C6280,NCI2004_11_17,C6280,UMLS_CUI,C1333591,,,,,,,,,DOID,5301,NCI,C6280,NCI2004_11_17,C6280,UMLS_CUI,C1333591,,,,,,,,,fallopian tube clear cell adenocarcinoma,Clear cell carcinoma of the fallopian tube,fallopian tube clear cell adenocarcinoma,,,,Clear cell carcinoma of the fallopian tube,fallopian tube clear cell adenocarcinoma,,,
5302,DOID,5302,NCI,C40139,UMLS_CUI,C1519867,,,,,,,,,,,DOID,5302,NCI,C40139,UMLS_CUI,C1519867,,,,,,,,,,,uterine ligament clear cell adenocarcinoma,uterine ligament clear cell adenocarcinoma,,,,,uterine ligament clear cell adenocarcinoma,,,,
5303,DOID,5303,NCI,C6344,NCI2004_11_17,C6344,UMLS_CUI,C1332912,,,,,,,,,DOID,5303,NCI,C6344,NCI2004_11_17,C6344,UMLS_CUI,C1332912,,,,,,,,,cervical clear cell adenocarcinoma,Clear cell carcinoma of the Cervix Uteri,cervical clear cell adenocarcinoma,,,,Clear cell carcinoma of the Cervix Uteri,cervical clear cell adenocarcinoma,,,
5304,DOID,5304,NCI,C40078,UMLS_CUI,C1518693,,,,,,,,,,,DOID,5304,NCI,C40078,UMLS_CUI,C1518693,,,,,,,,,,,ovarian clear cell adenocarcinoma,ovarian clear cell adenocarcinoma,,,,,ovarian clear cell adenocarcinoma,,,,
5305,DOID,5305,,,,,,,,,,,,,,,DOID,5305,,,,,,,,,,,,,,,obsolete malignant ovarian clear cell neoplasm,obsolete malignant ovarian clear cell neoplasm,,,,,obsolete malignant ovarian clear cell neoplasm,,,,
5306,DOID,5306,NCI,C6179,NCI2004_11_17,C6179,UMLS_CUI,C1332557,,,,,,,,,DOID,5306,NCI,C6179,NCI2004_11_17,C6179,UMLS_CUI,C1332557,,,,,,,,,bladder clear cell adenocarcinoma,bladder Mesonephric adenocarcinoma,bladder clear cell adenocarcinoma,clear cell adenocarcinoma of bladder,,,bladder Mesonephric adenocarcinoma,bladder clear cell adenocarcinoma,clear cell adenocarcinoma of bladder,,
5307,DOID,5307,NCI,C6172,NCI2004_11_17,C6172,UMLS_CUI,C1336886,,,,,,,,,DOID,5307,NCI,C6172,NCI2004_11_17,C6172,UMLS_CUI,C1336886,,,,,,,,,urethra clear cell adenocarcinoma,Clear cell adenocarcinoma of the urethra,urethra clear cell adenocarcinoma,,,,Clear cell adenocarcinoma of the urethra,urethra clear cell adenocarcinoma,,,
5308,DOID,5308,NCI,C27414,UMLS_CUI,C1332246,,,,,,,,,,,DOID,5308,NCI,C27414,UMLS_CUI,C1332246,,,,,,,,,,,ampulla of Vater clear cell adenocarcinoma,ampulla of Vater clear cell adenocarcinoma,,,,,ampulla of Vater clear cell adenocarcinoma,,,,
5309,DOID,5309,NCI,C4199,SNOMEDCT_US_2018_03_01,9618003,UMLS_CUI,C0334392,,,,,,,,,DOID,5309,NCI,C4199,SNOMEDCT_US_2018_03_01,9618003,UMLS_CUI,C0334392,,,,,,,,,epithelial-myoepithelial carcinoma,epithelial-myoepithelial carcinoma,,,,,epithelial-myoepithelial carcinoma,,,,
5310,DOID,5310,NCI,C40368,NCI,C4153,NCI2004_11_17,C4153,SNOMEDCT_US_2018_03_01,74280008,UMLS_CUI,C0334319,UMLS_CUI,C1512224,,,DOID,5310,NCI,C40368,NCI,C4153,NCI2004_11_17,C4153,SNOMEDCT_US_2018_03_01,74280008,UMLS_CUI,C0334319,UMLS_CUI,C1512224,,,glycogen-rich clear cell breast carcinoma,Glycogen-Rich carcinoma,Glycogen-rich carcinoma,glycogen-rich carcinoma,glycogen-rich clear cell breast carcinoma,,Glycogen-Rich carcinoma,Glycogen-rich carcinoma,glycogen-rich carcinoma,glycogen-rich clear cell breast carcinoma,
5312,DOID,5312,,,,,,,,,,,,,,,DOID,5312,,,,,,,,,,,,,,,obsolete miscellaneous mesenchymal neoplasm,obsolete miscellaneous mesenchymal neoplasm,,,,,obsolete miscellaneous mesenchymal neoplasm,,,,
5313,DOID,5313,NCI,C40320,UMLS_CUI,C1520069,,,,,,,,,,,DOID,5313,NCI,C40320,UMLS_CUI,C1520069,,,,,,,,,,,vulvar alveolar soft part sarcoma,vulvar alveolar soft part sarcoma,,,,,vulvar alveolar soft part sarcoma,,,,
5314,DOID,5314,,,,,,,,,,,,,,,DOID,5314,,,,,,,,,,,,,,,obsolete alveolar soft part sarcoma recurrent,obsolete alveolar soft part sarcoma recurrent,relapsed Alveolar soft Part sarcoma,,,,obsolete alveolar soft part sarcoma recurrent,relapsed Alveolar soft Part sarcoma,,,
5316,DOID,5316,,,,,,,,,,,,,,,DOID,5316,,,,,,,,,,,,,,,obsolete alveolar soft part sarcoma nonmetastatic,Non-metastatic Alveolar soft Part sarcoma,obsolete alveolar soft part sarcoma nonmetastatic,,,,Non-metastatic Alveolar soft Part sarcoma,obsolete alveolar soft part sarcoma nonmetastatic,,,
5317,DOID,5317,,,,,,,,,,,,,,,DOID,5317,,,,,,,,,,,,,,,obsolete alveolar soft part sarcoma metastatic,obsolete alveolar soft part sarcoma metastatic,,,,,obsolete alveolar soft part sarcoma metastatic,,,,
5323,DOID,5323,,,,,,,,,,,,,,,DOID,5323,,,,,,,,,,,,,,,obsolete fallopian tube serous tumor,obsolete fallopian tube serous tumor,,,,,obsolete fallopian tube serous tumor,,,,
5324,DOID,5324,NCI,C40130,UMLS_CUI,C1517114,,,,,,,,,,,DOID,5324,NCI,C40130,UMLS_CUI,C1517114,,,,,,,,,,,fallopian tube germ cell cancer,fallopian tube germ cell cancer,fallopian tube germ cell neoplasm,,,,fallopian tube germ cell cancer,fallopian tube germ cell neoplasm,,,
5325,DOID,5325,MESH,C535687,NCI,C126326,NCI,C4681,OMIM,268300,SNOMEDCT_US_2018_03_01,48718006,UMLS_CUI,C0392475,,,DOID,5325,MESH,C535687,NCI,C126326,NCI,C4681,OMIM,268300,SNOMEDCT_US_2018_03_01,48718006,UMLS_CUI,C0392475,,,Roberts syndrome,LONG BONE DEFICIENCIES ASSOCIATED WITH CLEFT LIP-PALATE,Roberts syndrome,,,,LONG BONE DEFICIENCIES ASSOCIATED WITH CLEFT LIP-PALATE,Roberts syndrome,,,
5326,DOID,5326,,,,,,,,,,,,,,,DOID,5326,,,,,,,,,,,,,,,obsolete Partial recent retinal detachment with single defect,Partial recent retinal detachment with single defect (disorder),"Recent retinal detachment, partial, with single defect",obsolete Partial recent retinal detachment with single defect,,,Partial recent retinal detachment with single defect (disorder),"Recent retinal detachment, partial, with single defect",obsolete Partial recent retinal detachment with single defect,,
5327,DOID,5327,ICD10CM,H33.2,ICD9CM,361.9,MESH,D012163,NCI,C26874,SNOMEDCT_US_2018_03_01,42059000,UMLS_CUI,C0035305,,,DOID,5327,ICD10CM,H33.2,ICD9CM,361.9,MESH,D012163,NCI,C26874,SNOMEDCT_US_2018_03_01,42059000,UMLS_CUI,C0035305,,,retinal detachment,retinal detachment,,,,,retinal detachment,,,,
5328,DOID,5328,,,,,,,,,,,,,,,DOID,5328,,,,,,,,,,,,,,,obsolete retinal detachment and defect,Retinal detachment with defect NOS (disorder),Retinal detachment with retinal defect,Retinal detachment with retinal defect (disorder),"Retinal detachment with retinal defect, unspecified",Unspecified retinal detachment with retinal defect (disorder),Retinal detachment with defect NOS (disorder),Retinal detachment with retinal defect,Retinal detachment with retinal defect (disorder),"Retinal detachment with retinal defect, unspecified",Unspecified retinal detachment with retinal defect (disorder)
533,DOID,533,ICD10CM,E32,ICD10CM,E32.9,ICD9CM,254,ICD9CM,254.9,NCI,C26962,SNOMEDCT_US_2018_03_01,20673009,UMLS_CUI,C0154199,DOID,533,ICD10CM,E32,ICD10CM,E32.9,ICD9CM,254,ICD9CM,254.9,NCI,C26962,SNOMEDCT_US_2018_03_01,20673009,UMLS_CUI,C0154199,thymus gland disease,disease of thymus gland,thymus gland disease,,,,disease of thymus gland,thymus gland disease,,,
5330,DOID,5330,CSP2005,0834-4423,MESH,D003788,NCI,C34530,NCI2004_11_17,C34530,SNOMEDCT_US_2018_03_01,57203004,UMLS_CUI,C0011405,,,DOID,5330,CSP2005,0834-4423,MESH,D003788,NCI,C34530,NCI2004_11_17,C34530,SNOMEDCT_US_2018_03_01,57203004,UMLS_CUI,C0011405,,,dental pulp disease,Dental pulp disorder,dental pulp disease,disorder of pulp of tooth,pulp disorder,,Dental pulp disorder,dental pulp disease,disorder of pulp of tooth,pulp disorder,
5331,DOID,5331,NCI,C6357,NCI2004_11_17,C6357,UMLS_CUI,C1336709,,,,,,,,,DOID,5331,NCI,C6357,NCI2004_11_17,C6357,UMLS_CUI,C1336709,,,,,,,,,testicular granulosa cell tumor,Granulosa cell tumor of testis,testicular granulosa cell tumor,,,,Granulosa cell tumor of testis,testicular granulosa cell tumor,,,
5334,DOID,5334,ICD10CM,N47.2,MESH,D010263,NCI,C34893,SNOMEDCT_US_2018_03_01,13758004,UMLS_CUI,C0030483,,,,,DOID,5334,ICD10CM,N47.2,MESH,D010263,NCI,C34893,SNOMEDCT_US_2018_03_01,13758004,UMLS_CUI,C0030483,,,,,paraphimosis,paraphimosis,,,,,paraphimosis,,,,
5335,DOID,5335,,,,,,,,,,,,,,,DOID,5335,,,,,,,,,,,,,,,obsolete renal neoplasm with t(6;11)(p21;q12),obsolete renal neoplasm with t(6;11)(p21;q12),,,,,obsolete renal neoplasm with t(6;11)(p21;q12),,,,
5337,DOID,5337,MESH,D005882,MTHICD9_2006,523.8,NCI,C3948,NCI2004_11_17,C3948,SNOMEDCT_US_2018_03_01,45676007,SNOMEDCT_US_2018_03_01,71708001,UMLS_CUI,C0266919,DOID,5337,MESH,D005882,MTHICD9_2006,523.8,NCI,C3948,NCI2004_11_17,C3948,SNOMEDCT_US_2018_03_01,45676007,SNOMEDCT_US_2018_03_01,71708001,UMLS_CUI,C0266919,epulis,Gingival polyp,epulides,epulis,polyp of Gum,,Gingival polyp,epulides,epulis,polyp of Gum,
5338,DOID,5338,MESH,D005886,SNOMEDCT_US_2018_03_01,54711002,UMLS_CUI,C0017567,,,,,,,,,DOID,5338,MESH,D005886,SNOMEDCT_US_2018_03_01,54711002,UMLS_CUI,C0017567,,,,,,,,,gingival hypertrophy,gingival hypertrophy,hypertrophy of gingivae,,,,gingival hypertrophy,hypertrophy of gingivae,,,
5339,DOID,5339,ICD10CM,D70.4,ICD9CM,288.02,MESH,C536227,MTHICD9_2006,288.0,NCI,C3820,NCI2004_11_17,C3820,OMIM,162800,DOID,5339,ICD10CM,D70.4,ICD9CM,288.02,MESH,C536227,MTHICD9_2006,288.0,NCI,C3820,NCI2004_11_17,C3820,OMIM,162800,cyclic hematopoiesis,Cyclic Hematopoiesis,Cyclic neutropenia,Cyclical neutropenia,"Neutropenia, periodic",cyclic agranulocytosis,Cyclic Hematopoiesis,Cyclic neutropenia,Cyclical neutropenia,"Neutropenia, periodic",cyclic agranulocytosis
534,DOID,534,,,,,,,,,,,,,,,DOID,534,,,,,,,,,,,,,,,obsolete persistent disorder of initiating or maintaining wakefulness,obsolete persistent disorder of initiating or maintaining wakefulness,,,,,obsolete persistent disorder of initiating or maintaining wakefulness,,,,
5340,DOID,5340,ICD10CM,R41.1,MESH,D020324,SNOMEDCT_US_2018_03_01,88822006,UMLS_CUI,C0233795,,,,,,,DOID,5340,ICD10CM,R41.1,MESH,D020324,SNOMEDCT_US_2018_03_01,88822006,UMLS_CUI,C0233795,,,,,,,anterograde amnesia,anterograde amnesia,,,,,anterograde amnesia,,,,
5341,DOID,5341,NCI,C6752,NCI2004_11_17,C6752,UMLS_CUI,C1335420,,,,,,,,,DOID,5341,NCI,C6752,NCI2004_11_17,C6752,UMLS_CUI,C1335420,,,,,,,,,pineal region yolk sac tumor,Pineal Region Yolk Sac neoplasm,pineal region yolk sac tumor,,,,Pineal Region Yolk Sac neoplasm,pineal region yolk sac tumor,,,
5342,DOID,5342,ICD-O,M9071/3,NCI,C27364,NCI2004_11_17,C27364,UMLS_CUI,C1333016,,,,,,,DOID,5342,ICD-O,M9071/3,NCI,C27364,NCI2004_11_17,C27364,UMLS_CUI,C1333016,,,,,,,childhood endodermal sinus tumor,childhood endodermal sinus neoplasm,childhood endodermal sinus tumor,pediatric Yolk Sac tumor,,,childhood endodermal sinus neoplasm,childhood endodermal sinus tumor,pediatric Yolk Sac tumor,,
5343,DOID,5343,NCI,C6209,NCI,C7011,NCI2004_11_17,C6209,NCI2004_11_17,C7011,UMLS_CUI,C1337040,UMLS_CUI,C1377613,,,DOID,5343,NCI,C6209,NCI,C7011,NCI2004_11_17,C6209,NCI2004_11_17,C7011,UMLS_CUI,C1337040,UMLS_CUI,C1377613,,,central nervous system endodermal sinus tumor,Yolk Sac tumor of the CNS,central nervous system endodermal sinus tumor,childhood central nervous system endodermal sinus neoplasm,pediatric central nervous system Yolk Sac tumor,,Yolk Sac tumor of the CNS,central nervous system endodermal sinus tumor,childhood central nervous system endodermal sinus neoplasm,pediatric central nervous system Yolk Sac tumor,
5344,DOID,5344,GARD,348,NCI,C8000,NCI2004_11_17,C8000,UMLS_CUI,C0279708,,,,,,,DOID,5344,GARD,348,NCI,C8000,NCI2004_11_17,C8000,UMLS_CUI,C0279708,,,,,,,testicular yolk sac tumor,testicular Yolk Sac neoplasm,testicular yolk sac tumor,,,,testicular Yolk Sac neoplasm,testicular yolk sac tumor,,,
5345,DOID,5345,NCI,C5027,NCI2004_11_17,C5027,UMLS_CUI,C1334625,,,,,,,,,DOID,5345,NCI,C5027,NCI2004_11_17,C5027,UMLS_CUI,C1334625,,,,,,,,,testicular non-seminomatous germ cell cancer,malignant Non-Seminomatous germ cell tumor of testis,testicular non-seminomatous germ cell cancer,,,,malignant Non-Seminomatous germ cell tumor of testis,testicular non-seminomatous germ cell cancer,,,
5346,DOID,5346,,,,,,,,,,,,,,,DOID,5346,,,,,,,,,,,,,,,obsolete mediastinal endodermal sinus tumor,Yolk Sac tumor of mediastinum,mediastinal endodermal sinus neoplasm,obsolete mediastinal endodermal sinus tumor,,,Yolk Sac tumor of mediastinum,mediastinal endodermal sinus neoplasm,obsolete mediastinal endodermal sinus tumor,,
5347,DOID,5347,,,,,,,,,,,,,,,DOID,5347,,,,,,,,,,,,,,,obsolete mediastinal non-seminomatous germ cell cancer,Non-Seminomatous malignant germ cell tumor of mediastinum,obsolete mediastinal non-seminomatous germ cell cancer,,,,Non-Seminomatous malignant germ cell tumor of mediastinum,obsolete mediastinal non-seminomatous germ cell cancer,,,
5348,DOID,5348,NCI,C27241,NCI2004_11_17,C27241,UMLS_CUI,C1332221,,,,,,,,,DOID,5348,NCI,C27241,NCI2004_11_17,C27241,UMLS_CUI,C1332221,,,,,,,,,adult endodermal sinus tumor,adult Yolk Sac neoplasm,adult endodermal sinus neoplasm,adult endodermal sinus tumor,,,adult Yolk Sac neoplasm,adult endodermal sinus neoplasm,adult endodermal sinus tumor,,
5349,DOID,5349,NCI,C6285,NCI2004_11_17,C6285,UMLS_CUI,C0280796,,,,,,,,,DOID,5349,NCI,C6285,NCI2004_11_17,C6285,UMLS_CUI,C0280796,,,,,,,,,central nervous system adult germ cell tumor,central nervous system adult germ cell tumor,germ cell tumor of the adult CNS,,,,central nervous system adult germ cell tumor,germ cell tumor of the adult CNS,,,
535,DOID,535,ICD9CM,307.4,UMLS_CUI,C0154564,,,,,,,,,,,DOID,535,ICD9CM,307.4,UMLS_CUI,C0154564,,,,,,,,,,,sleep disorder,Non-organic sleep disorder,sleep disorder,,,,Non-organic sleep disorder,sleep disorder,,,
5350,DOID,5350,NCI,C8107,NCI2004_11_17,C8107,UMLS_CUI,C0346188,,,,,,,,,DOID,5350,NCI,C8107,NCI2004_11_17,C8107,UMLS_CUI,C0346188,,,,,,,,,ovarian endodermal sinus tumor,Endodermal sinus tumor of ovary,Ovarian Yolk Sac tumor,ovarian endodermal sinus tumor,,,Endodermal sinus tumor of ovary,Ovarian Yolk Sac tumor,ovarian endodermal sinus tumor,,
5351,DOID,5351,NCI,C39986,UMLS_CUI,C1518727,,,,,,,,,,,DOID,5351,NCI,C39986,UMLS_CUI,C1518727,,,,,,,,,,,ovarian primitive germ cell tumor,ovarian primitive germ cell tumor,,,,,ovarian primitive germ cell tumor,,,,
5353,DOID,5353,CSP2005,1248-3971,MESH,D003108,UMLS_CUI,C0009373,,,,,,,,,DOID,5353,CSP2005,1248-3971,MESH,D003108,UMLS_CUI,C0009373,,,,,,,,,colonic disease,colon disorder,colonic disease,,,,colon disorder,colonic disease,,,
5354,DOID,5354,,,,,,,,,,,,,,,DOID,5354,,,,,,,,,,,,,,,obsolete lung PAP-AD,obsolete lung PAP-AD,,,,,obsolete lung PAP-AD,,,,
5355,DOID,5355,,,,,,,,,,,,,,,DOID,5355,,,,,,,,,,,,,,,obsolete mucinous bronchioloalveolar lung carcinoma,mucinous Bronchoalveolar lung carcinoma,obsolete mucinous bronchioloalveolar lung carcinoma,,,,mucinous Bronchoalveolar lung carcinoma,obsolete mucinous bronchioloalveolar lung carcinoma,,,
5358,DOID,5358,,,,,,,,,,,,,,,DOID,5358,,,,,,,,,,,,,,,obsolete non-mucinous bronchioloalveolar lung carcinoma,Non-mucinous Bronchoalveolar lung carcinoma,obsolete non-mucinous bronchioloalveolar lung carcinoma,,,,Non-mucinous Bronchoalveolar lung carcinoma,obsolete non-mucinous bronchioloalveolar lung carcinoma,,,
5359,DOID,5359,,,,,,,,,,,,,,,DOID,5359,,,,,,,,,,,,,,,obsolete pure BAC,obsolete pure BAC,,,,,obsolete pure BAC,,,,
536,DOID,536,,,,,,,,,,,,,,,DOID,536,,,,,,,,,,,,,,,obsolete persistent disorder of initiating or maintaining sleep,obsolete persistent disorder of initiating or maintaining sleep,,,,,obsolete persistent disorder of initiating or maintaining sleep,,,,
5360,DOID,5360,,,,,,,,,,,,,,,DOID,5360,,,,,,,,,,,,,,,obsolete AD-BAC,obsolete AD-BAC,,,,,obsolete AD-BAC,,,,
5361,DOID,5361,,,,,,,,,,,,,,,DOID,5361,,,,,,,,,,,,,,,obsolete mixed mucinous and non-mucinous bronchioloalveolar lung carcinoma,mixed mucinous and Non-mucinous Bronchoalveolar lung carcinoma,obsolete mixed mucinous and non-mucinous bronchioloalveolar lung carcinoma,,,,mixed mucinous and Non-mucinous Bronchoalveolar lung carcinoma,obsolete mixed mucinous and non-mucinous bronchioloalveolar lung carcinoma,,,
5362,DOID,5362,MESH,D017573,NCI,C97083,OMIM,229045,SNOMEDCT_US_2018_03_01,36949004,SNOMEDCT_US_2018_03_01,6121001,UMLS_CUI,C0206067,,,DOID,5362,MESH,D017573,NCI,C97083,OMIM,229045,SNOMEDCT_US_2018_03_01,36949004,SNOMEDCT_US_2018_03_01,6121001,UMLS_CUI,C0206067,,,focal epithelial hyperplasia,Heck disease,Heck's disease,Multifocal epithelial hyperplasia,focal epithelial hyperplasia,,Heck disease,Heck's disease,Multifocal epithelial hyperplasia,focal epithelial hyperplasia,
5363,DOID,5363,GARD,7157,MESH,D018208,OMIM,613488,SNOMEDCT_US_2018_03_01,27849002,UMLS_CUI,C0206634,,,,,DOID,5363,GARD,7157,MESH,D018208,OMIM,613488,SNOMEDCT_US_2018_03_01,27849002,UMLS_CUI,C0206634,,,,,myxoid liposarcoma,myxoid liposarcoma,,,,,myxoid liposarcoma,,,,
5364,DOID,5364,ICD10CM,R91.1,MESH,D003074,MTHICD9_2006,793.1,UMLS_CUI,C0009250,,,,,,,DOID,5364,ICD10CM,R91.1,MESH,D003074,MTHICD9_2006,793.1,UMLS_CUI,C0009250,,,,,,,pulmonary coin lesion,Coin lesion lung,Coin lesion of lung,pulmonary coin lesion,,,Coin lesion lung,Coin lesion of lung,pulmonary coin lesion,,
5368,DOID,5368,NCI,C40254,UMLS_CUI,C1516419,,,,,,,,,,,DOID,5368,NCI,C40254,UMLS_CUI,C1516419,,,,,,,,,,,Wolffian duct adenocarcinoma,Wolffian duct adenocarcinoma,cervical mesonephric adenocarcinoma,,,,Wolffian duct adenocarcinoma,cervical mesonephric adenocarcinoma,,,
5369,DOID,5369,,,,,,,,,,,,,,,DOID,5369,,,,,,,,,,,,,,,obsolete ovine progressive interstitial pneumonia,obsolete ovine progressive interstitial pneumonia,progressive interstitial pneumonia of sheep,progressive pneumonia of sheep (disorder),,,obsolete ovine progressive interstitial pneumonia,progressive interstitial pneumonia of sheep,progressive pneumonia of sheep (disorder),,
5370,DOID,5370,NCI,C40396,UMLS_CUI,C1511313,,,,,,,,,,,DOID,5370,NCI,C40396,UMLS_CUI,C1511313,,,,,,,,,,,breast hemangiopericytoma,breast hemangiopericytoma,,,,,breast hemangiopericytoma,,,,
5373,DOID,5373,NCI,C5386,UMLS_CUI,C1335777,,,,,,,,,,,DOID,5373,NCI,C5386,UMLS_CUI,C1335777,,,,,,,,,,,retroperitoneal hemangiopericytoma,retroperitoneal hemangiopericytoma,,,,,retroperitoneal hemangiopericytoma,,,,
5374,DOID,5374,GARD,9452,MESH,D018296,NCI,C7368,NCI2004_11_17,C7368,OMIM,132600,SNOMEDCT_US_2018_03_01,44155009,UMLS_CUI,C0206711,DOID,5374,GARD,9452,MESH,D018296,NCI,C7368,NCI2004_11_17,C7368,OMIM,132600,SNOMEDCT_US_2018_03_01,44155009,UMLS_CUI,C0206711,pilomatrixoma,Pilomatricoma,benign pilomatricoma,pilomatrixoma,,,Pilomatricoma,benign pilomatricoma,pilomatrixoma,,
5375,DOID,5375,NCI,C7367,NCI2004_11_17,C7367,SNOMEDCT_US_2018_03_01,44155009,UMLS_CUI,C0859920,,,,,,,DOID,5375,NCI,C7367,NCI2004_11_17,C7367,SNOMEDCT_US_2018_03_01,44155009,UMLS_CUI,C0859920,,,,,,,hair follicle neoplasm,Hair Matrix neoplasm,Hair matrix tumour,hair follicle neoplasm,,,Hair Matrix neoplasm,Hair matrix tumour,hair follicle neoplasm,,
5376,DOID,5376,NCI,C4114,NCI2004_11_17,C4114,SNOMEDCT_US_2018_03_01,24762001,UMLS_CUI,C0585475,,,,,,,DOID,5376,NCI,C4114,NCI2004_11_17,C4114,SNOMEDCT_US_2018_03_01,24762001,UMLS_CUI,C0585475,,,,,,,skin pilomatrix carcinoma,"Pilomatricoma, malignant",Pilomatrix carcinoma of skin,malignant Pilomatricoma,pilomatrix carcinoma of skin,skin pilomatrix carcinoma,"Pilomatricoma, malignant",Pilomatrix carcinoma of skin,malignant Pilomatricoma,pilomatrix carcinoma of skin,skin pilomatrix carcinoma
